lng,lat,v
47.702,-122.621,98.26999664
45.471,-89.73,67.0699997
38.473,-77.997,99.08999634
33.453,-112.07,99.04000092
37.789,-122.395,99.08000183
45.119,-93.402,71.19000244
44.65,-63.6,49.47000122
37.365,-81.029,96.66999817
40.571,-74.317,99.19999695
40.745,-74.032,98.58000183
41.552,-88.112,99.01999664
28.136,-99.18,75
40.773,-73.643,29.47
25.297,-80.735,70.76999664
29.505,-98.572,99.04000092
42.574,-70.95,98.02999878
34.338,-88.662,0
26.011,-80.149,73.23999786
38.627,-90.198,98.30000305
40.43,-74.418,0
39.36,-84.31,97.69999695
47.683,-122.123,98.61000061
35.142,-88.651,0
38.99,-82.744,99.08999634
26.121,-80.128,75.55000305
38.934,-77.177,72.09999847
35.543,-97.552,98.5
42.341,-71.095,97.75
40.782,-73.951,98.76000214
30.263,-92.122,73.34999847
38.305,-85.579,0
43.184,-89.214,99.08999634
32.725,-97.321,72.11000061
33.448,-112.074,98.63999939
40.714,-74.006,71.40000153
40.759,-73.99,99.09999847
33.831,-118.282,97.38999939
42.269,-71.616,98.73999786
40.736,-74.172,98.72000122
34.023,-80.929,71.37000275
33.605,-86.759,98.94000244
21.333,-158.083,72.38999939
29.935,-95.396,98.70999908
39.637,-79.953,60.61000061
44.954,-93.431,73.51000214
32.962,-96.829,98.87999725
34.068,-85.577,98.94000244
42.609,-83.054,94.94999695
34.167,-118.4,98.59999847
42.85,-70.863,59.93000031
40.122,-75.54,98.94000244
41.03,-80.052,0
38.147,-85.874,98.48000336
38.002,-121.325,70.22000122
42.731,-73.689,98.97000122
29.463,-98.676,98.41000366
39.29,-76.612,99.12000275
40.081,-80.9,73.16000366
38.458,-90.324,0
39.843,-88.952,29.47
46.587,-94.697,97.8199997
33.953,-84.55,98.93000031
34.148,-119.195,97.30000305
39.987,-83.042,97.34999847
42.888,-97.454,0
31.223,-85.39,66.19999695
36.053,-95.791,98.79000092
40.853,-73.211,98.98000336
39.043,-76.899,71.38999939
33.902,-118.01,71.79000092
42.697,-73.644,71.84999847
35.925,-86.869,98.80000305
38.817,-77.46,29.47
31.603,-97.08,98.38999939
39.017,-84.601,67.8199997
46.091,-94.504,98.62000275
33.448,-112.074,98.30000305
39.843,-88.952,99.25
39.768,-86.158,98.98999786
32.796,-98.111,71.54000092
44.976,-93.271,0
39.987,-83.042,97.34999847
26.191,-97.696,98.87999725
35.966,-78.801,98.73000336
38.817,-77.46,29.47
31.603,-97.08,98.38999939
39.017,-84.601,67.8199997
46.091,-94.504,98.62000275
33.448,-112.074,98.30000305
39.843,-88.952,99.25
39.768,-86.158,98.98999786
32.796,-98.111,71.54000092
44.976,-93.271,0
39.987,-83.042,97.34999847
26.191,-97.696,98.87999725
35.966,-78.801,98.73000336
